Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
4chan-a-2019-06-cleaned.txt,1,14089997,56.44,55.62,11.16,28.41,19.14,15.06,74.20,45.92,12.60,7.16,2.17,0.29,1.39,2.44,0.87,5.43,5.74,10.18,8.83,5.62,5.37,2.18,15.46,4.90,2.61,1.67,1.62,2.28,6.43,3.27,3.11,0.20,1.72,0.40,8.94,0.33,0.28,1.57,1.78,11.84,1.98,1.93,1.63,2.70,1.58,3.53,2.05,1.07,0.41,0.42,2.48,1.04,0.36,0.82,0.33,5.78,1.14,1.35,2.22,1.44,0.54,3.01,10.47,1.15,10.09,1.25,4.89,4.03,1.11,0.76,0.13,0.34,0.34,0.37,2.39,1.33,0.57,0.28,0.18,0.04,38.88,5.05,2.61,0.14,0.30,1.18,0.30,0.52,0.55,2.91,0.36,24.95
