Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
4chan-b-2015-07-entire_month.txt,1,10562340,51.65,55.08,24.80,18.05,14.70,13.73,78.65,45.29,14.76,9.57,4.04,0.48,2.92,1.48,0.65,5.19,4.99,9.73,8.37,4.93,4.84,2.19,15.91,4.73,2.06,1.43,2.27,1.95,6.96,3.20,3.73,0.20,2.40,0.39,10.10,0.38,0.50,1.39,1.24,10.42,1.72,1.49,1.54,2.65,1.40,3.08,2.57,1.28,0.52,0.59,4.52,1.87,0.62,1.79,0.62,6.23,1.57,1.09,2.20,1.57,0.46,2.65,11.53,1.11,11.10,1.91,5.52,3.72,1.17,1.10,0.28,0.54,0.44,0.42,5.37,2.92,1.71,0.40,0.28,0.06,21.51,6.40,3.19,0.33,0.27,1.52,0.80,0.55,0.65,2.72,0.42,4.66
